trade_date,signal_ts,entry_ts,signal_name,signal_group,requested_structure,membership_id,trade_id
2024-04-25,2024-04-25 05:21:00+00:00,2024-04-25 05:22:00+00:00,q80_down,percentile_crossing,short_iron_condor,3521,3247
2024-04-25,2024-04-25 05:23:00+00:00,2024-04-25 05:24:00+00:00,q70_down,percentile_crossing,short_iron_condor,3522,3248
2024-04-25,2024-04-25 05:23:00+00:00,2024-04-25 05:24:00+00:00,q75_down,percentile_crossing,short_iron_condor,3523,3248
2024-04-25,2024-04-25 05:27:00+00:00,2024-04-25 05:28:00+00:00,q70_up,percentile_crossing,short_iron_condor,3524,3249
2024-04-25,2024-04-25 05:27:00+00:00,2024-04-25 05:28:00+00:00,q75_up,percentile_crossing,short_iron_condor,3525,3249
2024-04-25,2024-04-25 06:39:00+00:00,2024-04-25 06:40:00+00:00,q80_up,percentile_crossing,short_iron_condor,3526,3250
2024-04-25,2024-04-25 06:52:00+00:00,2024-04-25 06:53:00+00:00,q90_up,percentile_crossing,short_iron_condor,3527,3251
2024-04-25,2024-04-25 06:53:00+00:00,2024-04-25 06:54:00+00:00,q95_up,percentile_crossing,short_iron_condor,3528,3252
2024-04-29,2024-04-29 06:02:00+00:00,2024-04-29 06:03:00+00:00,zero_up,zero_crossing,short_iron_condor,3529,3253
2024-04-29,2024-04-29 08:17:00+00:00,2024-04-29 08:18:00+00:00,zero_down,zero_crossing,long_iron_condor,3530,3254
2024-04-30,2024-04-30 06:37:00+00:00,2024-04-30 06:38:00+00:00,zero_up,zero_crossing,short_iron_condor,3531,3255
2024-04-30,2024-04-30 08:01:00+00:00,2024-04-30 08:02:00+00:00,zero_down,zero_crossing,long_iron_condor,3532,3256
2024-05-02,2024-05-02 05:00:00+00:00,2024-05-02 05:01:00+00:00,q90_down,percentile_crossing,short_iron_condor,3533,3257
2024-05-02,2024-05-02 05:04:00+00:00,2024-05-02 05:05:00+00:00,q90_up,percentile_crossing,short_iron_condor,3534,3258
2024-05-02,2024-05-02 05:27:00+00:00,2024-05-02 05:28:00+00:00,q85_down,percentile_crossing,short_iron_condor,3535,3259
2024-05-02,2024-05-02 05:36:00+00:00,2024-05-02 05:37:00+00:00,q85_up,percentile_crossing,short_iron_condor,3536,3260
2024-05-02,2024-05-02 05:50:00+00:00,2024-05-02 05:51:00+00:00,q80_down,percentile_crossing,short_iron_condor,3537,3261
2024-05-02,2024-05-02 05:50:00+00:00,2024-05-02 05:51:00+00:00,reversal_top,tail_reversal,long_iron_condor,3538,3261
2024-05-02,2024-05-02 05:51:00+00:00,2024-05-02 05:52:00+00:00,q75_down,percentile_crossing,short_iron_condor,3539,3262
2024-05-02,2024-05-02 05:56:00+00:00,2024-05-02 05:57:00+00:00,q75_up,percentile_crossing,short_iron_condor,3540,3263
2024-05-02,2024-05-02 06:00:00+00:00,2024-05-02 06:01:00+00:00,q70_down,percentile_crossing,short_iron_condor,3541,3264
2024-05-02,2024-05-02 06:02:00+00:00,2024-05-02 06:03:00+00:00,zero_down,zero_crossing,long_iron_condor,3542,3265
2024-05-02,2024-05-02 06:40:00+00:00,2024-05-02 06:41:00+00:00,zero_up,zero_crossing,short_iron_condor,3543,3266
2024-05-02,2024-05-02 06:50:00+00:00,2024-05-02 06:51:00+00:00,q70_up,percentile_crossing,short_iron_condor,3544,3267
2024-05-02,2024-05-02 06:50:00+00:00,2024-05-02 06:51:00+00:00,q80_up,percentile_crossing,short_iron_condor,3545,3267
2024-05-03,2024-05-03 08:32:00+00:00,2024-05-03 08:33:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3546,3268
2024-05-06,2024-05-06 05:16:00+00:00,2024-05-06 05:17:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3547,3269
2024-05-07,2024-05-07 07:09:00+00:00,2024-05-07 07:10:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3548,3270
2024-05-07,2024-05-07 07:47:00+00:00,2024-05-07 07:48:00+00:00,zero_up,zero_crossing,short_iron_condor,3549,3271
2024-05-07,2024-05-07 07:51:00+00:00,2024-05-07 07:52:00+00:00,zero_down,zero_crossing,long_iron_condor,3550,3272
2024-05-08,2024-05-08 06:08:00+00:00,2024-05-08 06:09:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3551,3273
2024-05-09,2024-05-09 04:55:00+00:00,2024-05-09 04:56:00+00:00,q75_down,percentile_crossing,short_iron_condor,3552,3274
2024-05-09,2024-05-09 04:58:00+00:00,2024-05-09 04:59:00+00:00,q70_down,percentile_crossing,short_iron_condor,3553,3275
2024-05-09,2024-05-09 05:01:00+00:00,2024-05-09 05:02:00+00:00,q70_up,percentile_crossing,short_iron_condor,3554,3276
2024-05-09,2024-05-09 05:01:00+00:00,2024-05-09 05:02:00+00:00,q75_up,percentile_crossing,short_iron_condor,3555,3276
2024-05-09,2024-05-09 05:02:00+00:00,2024-05-09 05:03:00+00:00,q80_up,percentile_crossing,short_iron_condor,3556,3277
2024-05-09,2024-05-09 05:02:00+00:00,2024-05-09 05:03:00+00:00,zero_up,zero_crossing,short_iron_condor,3557,3277
2024-05-09,2024-05-09 05:06:00+00:00,2024-05-09 05:07:00+00:00,q80_down,percentile_crossing,short_iron_condor,3558,3278
2024-05-09,2024-05-09 05:07:00+00:00,2024-05-09 05:08:00+00:00,zero_down,zero_crossing,long_iron_condor,3559,3279
2024-05-09,2024-05-09 05:10:00+00:00,2024-05-09 05:11:00+00:00,q85_up,percentile_crossing,short_iron_condor,3560,3280
2024-05-09,2024-05-09 05:16:00+00:00,2024-05-09 05:17:00+00:00,q85_down,percentile_crossing,short_iron_condor,3561,3281
2024-05-09,2024-05-09 06:45:00+00:00,2024-05-09 06:46:00+00:00,q90_up,percentile_crossing,short_iron_condor,3562,3282
2024-05-09,2024-05-09 06:48:00+00:00,2024-05-09 06:49:00+00:00,q90_down,percentile_crossing,short_iron_condor,3563,3283
2024-05-09,2024-05-09 06:50:00+00:00,2024-05-09 06:51:00+00:00,reversal_top,tail_reversal,long_iron_condor,3564,3284
2024-05-09,2024-05-09 07:19:00+00:00,2024-05-09 07:20:00+00:00,q95_up,percentile_crossing,short_iron_condor,3565,3285
2024-05-09,2024-05-09 07:30:00+00:00,2024-05-09 07:31:00+00:00,q95_down,percentile_crossing,short_iron_condor,3566,3286
2024-05-10,2024-05-10 06:36:00+00:00,2024-05-10 06:37:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3567,3287
2024-05-13,2024-05-13 07:18:00+00:00,2024-05-13 07:19:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3568,3288
2024-05-14,2024-05-14 06:01:00+00:00,2024-05-14 06:02:00+00:00,zero_up,zero_crossing,short_iron_condor,3569,3289
2024-05-14,2024-05-14 07:19:00+00:00,2024-05-14 07:20:00+00:00,q70_up,percentile_crossing,short_iron_condor,3570,3290
2024-05-14,2024-05-14 07:26:00+00:00,2024-05-14 07:27:00+00:00,q70_down,percentile_crossing,short_iron_condor,3571,3291
2024-05-14,2024-05-14 08:07:00+00:00,2024-05-14 08:08:00+00:00,zero_down,zero_crossing,long_iron_condor,3572,3292
2024-05-15,2024-05-15 07:02:00+00:00,2024-05-15 07:03:00+00:00,zero_up,zero_crossing,short_iron_condor,3573,3293
2024-05-15,2024-05-15 07:29:00+00:00,2024-05-15 07:30:00+00:00,q70_up,percentile_crossing,short_iron_condor,3574,3294
2024-05-15,2024-05-15 07:35:00+00:00,2024-05-15 07:36:00+00:00,q75_up,percentile_crossing,short_iron_condor,3575,3295
2024-05-15,2024-05-15 07:38:00+00:00,2024-05-15 07:39:00+00:00,q75_down,percentile_crossing,short_iron_condor,3576,3296
2024-05-15,2024-05-15 07:40:00+00:00,2024-05-15 07:41:00+00:00,q70_down,percentile_crossing,short_iron_condor,3577,3297
2024-05-15,2024-05-15 08:20:00+00:00,2024-05-15 08:21:00+00:00,zero_down,zero_crossing,long_iron_condor,3578,3298
2024-05-16,2024-05-16 05:15:00+00:00,2024-05-16 05:16:00+00:00,q95_down,percentile_crossing,short_iron_condor,3579,3299
2024-05-16,2024-05-16 05:22:00+00:00,2024-05-16 05:23:00+00:00,q90_down,percentile_crossing,short_iron_condor,3580,3300
2024-05-16,2024-05-16 05:22:00+00:00,2024-05-16 05:23:00+00:00,reversal_top,tail_reversal,long_iron_condor,3581,3300
2024-05-16,2024-05-16 05:23:00+00:00,2024-05-16 05:24:00+00:00,q85_down,percentile_crossing,short_iron_condor,3582,3301
2024-05-16,2024-05-16 05:26:00+00:00,2024-05-16 05:27:00+00:00,q80_down,percentile_crossing,short_iron_condor,3583,3302
2024-05-16,2024-05-16 05:29:00+00:00,2024-05-16 05:30:00+00:00,q80_up,percentile_crossing,short_iron_condor,3584,3303
2024-05-16,2024-05-16 05:38:00+00:00,2024-05-16 05:39:00+00:00,q85_up,percentile_crossing,short_iron_condor,3585,3304
2024-05-16,2024-05-16 06:19:00+00:00,2024-05-16 06:20:00+00:00,q90_up,percentile_crossing,short_iron_condor,3586,3305
2024-05-16,2024-05-16 06:27:00+00:00,2024-05-16 06:28:00+00:00,q95_up,percentile_crossing,short_iron_condor,3587,3306
2024-05-16,2024-05-16 06:43:00+00:00,2024-05-16 06:44:00+00:00,q70_down,percentile_crossing,short_iron_condor,3588,3307
2024-05-16,2024-05-16 06:43:00+00:00,2024-05-16 06:44:00+00:00,q75_down,percentile_crossing,short_iron_condor,3589,3307
2024-05-16,2024-05-16 06:46:00+00:00,2024-05-16 06:47:00+00:00,zero_down,zero_crossing,long_iron_condor,3590,3308
2024-05-16,2024-05-16 07:25:00+00:00,2024-05-16 07:26:00+00:00,zero_up,zero_crossing,short_iron_condor,3591,3309
2024-05-16,2024-05-16 07:41:00+00:00,2024-05-16 07:42:00+00:00,q70_up,percentile_crossing,short_iron_condor,3592,3310
2024-05-16,2024-05-16 07:41:00+00:00,2024-05-16 07:42:00+00:00,q75_up,percentile_crossing,short_iron_condor,3593,3310
2024-05-17,2024-05-17 06:22:00+00:00,2024-05-17 06:23:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3594,3311
2024-05-17,2024-05-17 07:00:00+00:00,2024-05-17 07:01:00+00:00,zero_up,zero_crossing,short_iron_condor,3595,3312
2024-05-17,2024-05-17 07:28:00+00:00,2024-05-17 07:29:00+00:00,zero_down,zero_crossing,long_iron_condor,3596,3313
2024-05-21,2024-05-21 04:51:00+00:00,2024-05-21 04:52:00+00:00,q70_up,percentile_crossing,short_iron_condor,3597,3314
2024-05-21,2024-05-21 04:51:00+00:00,2024-05-21 04:52:00+00:00,q75_up,percentile_crossing,short_iron_condor,3598,3314
2024-05-21,2024-05-21 04:53:00+00:00,2024-05-21 04:54:00+00:00,q80_up,percentile_crossing,short_iron_condor,3599,3315
2024-05-21,2024-05-21 04:59:00+00:00,2024-05-21 05:00:00+00:00,zero_up,zero_crossing,short_iron_condor,3600,3316
2024-05-21,2024-05-21 05:02:00+00:00,2024-05-21 05:03:00+00:00,q85_up,percentile_crossing,short_iron_condor,3601,3317
2024-05-21,2024-05-21 05:03:00+00:00,2024-05-21 05:04:00+00:00,q85_down,percentile_crossing,short_iron_condor,3602,3318
2024-05-21,2024-05-21 05:37:00+00:00,2024-05-21 05:38:00+00:00,q80_down,percentile_crossing,short_iron_condor,3603,3319
2024-05-21,2024-05-21 06:28:00+00:00,2024-05-21 06:29:00+00:00,q75_down,percentile_crossing,short_iron_condor,3604,3320
2024-05-21,2024-05-21 06:53:00+00:00,2024-05-21 06:54:00+00:00,q70_down,percentile_crossing,short_iron_condor,3605,3321
2024-05-22,2024-05-22 06:11:00+00:00,2024-05-22 06:12:00+00:00,zero_up,zero_crossing,short_iron_condor,3606,3322
2024-05-22,2024-05-22 06:35:00+00:00,2024-05-22 06:36:00+00:00,q70_up,percentile_crossing,short_iron_condor,3607,3323
2024-05-22,2024-05-22 06:38:00+00:00,2024-05-22 06:39:00+00:00,q75_up,percentile_crossing,short_iron_condor,3608,3324
2024-05-22,2024-05-22 07:02:00+00:00,2024-05-22 07:03:00+00:00,q75_down,percentile_crossing,short_iron_condor,3609,3325
2024-05-22,2024-05-22 07:20:00+00:00,2024-05-22 07:21:00+00:00,q70_down,percentile_crossing,short_iron_condor,3610,3326
2024-05-23,2024-05-23 05:14:00+00:00,2024-05-23 05:15:00+00:00,q95_down,percentile_crossing,short_iron_condor,3611,3327
2024-05-23,2024-05-23 05:28:00+00:00,2024-05-23 05:29:00+00:00,q90_down,percentile_crossing,short_iron_condor,3612,3328
2024-05-23,2024-05-23 05:29:00+00:00,2024-05-23 05:30:00+00:00,reversal_top,tail_reversal,long_iron_condor,3613,3329
2024-05-23,2024-05-23 05:49:00+00:00,2024-05-23 05:50:00+00:00,q90_up,percentile_crossing,short_iron_condor,3614,3330
2024-05-23,2024-05-23 06:09:00+00:00,2024-05-23 06:10:00+00:00,q95_up,percentile_crossing,short_iron_condor,3615,3331
2024-05-24,2024-05-24 06:46:00+00:00,2024-05-24 06:47:00+00:00,zero_up,zero_crossing,short_iron_condor,3616,3332
2024-05-24,2024-05-24 07:21:00+00:00,2024-05-24 07:22:00+00:00,q70_up,percentile_crossing,short_iron_condor,3617,3333
2024-05-24,2024-05-24 07:27:00+00:00,2024-05-24 07:28:00+00:00,q70_down,percentile_crossing,short_iron_condor,3618,3334
2024-05-24,2024-05-24 07:48:00+00:00,2024-05-24 07:49:00+00:00,zero_down,zero_crossing,long_iron_condor,3619,3335
2024-05-27,2024-05-27 05:36:00+00:00,2024-05-27 05:37:00+00:00,zero_up,zero_crossing,short_iron_condor,3620,3336
2024-05-27,2024-05-27 05:42:00+00:00,2024-05-27 05:43:00+00:00,q70_up,percentile_crossing,short_iron_condor,3621,3337
2024-05-27,2024-05-27 06:01:00+00:00,2024-05-27 06:02:00+00:00,q75_up,percentile_crossing,short_iron_condor,3622,3338
2024-05-27,2024-05-27 06:21:00+00:00,2024-05-27 06:22:00+00:00,q75_down,percentile_crossing,short_iron_condor,3623,3339
2024-05-27,2024-05-27 06:25:00+00:00,2024-05-27 06:26:00+00:00,q70_down,percentile_crossing,short_iron_condor,3624,3340
2024-05-27,2024-05-27 08:27:00+00:00,2024-05-27 08:28:00+00:00,q80_up,percentile_crossing,short_iron_condor,3625,3341
2024-05-28,2024-05-28 05:18:00+00:00,2024-05-28 05:19:00+00:00,q70_up,percentile_crossing,short_iron_condor,3626,3342
2024-05-28,2024-05-28 05:21:00+00:00,2024-05-28 05:22:00+00:00,q70_down,percentile_crossing,short_iron_condor,3627,3343
2024-05-28,2024-05-28 05:32:00+00:00,2024-05-28 05:33:00+00:00,zero_up,zero_crossing,short_iron_condor,3628,3344
2024-05-28,2024-05-28 05:44:00+00:00,2024-05-28 05:45:00+00:00,q75_up,percentile_crossing,short_iron_condor,3629,3345
2024-05-28,2024-05-28 05:49:00+00:00,2024-05-28 05:50:00+00:00,q80_up,percentile_crossing,short_iron_condor,3630,3346
2024-05-28,2024-05-28 05:53:00+00:00,2024-05-28 05:54:00+00:00,q80_down,percentile_crossing,short_iron_condor,3631,3347
2024-05-28,2024-05-28 06:33:00+00:00,2024-05-28 06:34:00+00:00,q75_down,percentile_crossing,short_iron_condor,3632,3348
2024-05-28,2024-05-28 07:24:00+00:00,2024-05-28 07:25:00+00:00,zero_down,zero_crossing,long_iron_condor,3633,3349
2024-05-29,2024-05-29 04:50:00+00:00,2024-05-29 04:51:00+00:00,q80_up,percentile_crossing,short_iron_condor,3634,3350
2024-05-29,2024-05-29 04:53:00+00:00,2024-05-29 04:54:00+00:00,q80_down,percentile_crossing,short_iron_condor,3635,3351
2024-05-29,2024-05-29 05:01:00+00:00,2024-05-29 05:02:00+00:00,q75_down,percentile_crossing,short_iron_condor,3636,3352
2024-05-29,2024-05-29 05:06:00+00:00,2024-05-29 05:07:00+00:00,q70_down,percentile_crossing,short_iron_condor,3637,3353
2024-05-29,2024-05-29 05:38:00+00:00,2024-05-29 05:39:00+00:00,q70_up,percentile_crossing,short_iron_condor,3638,3354
2024-05-29,2024-05-29 05:38:00+00:00,2024-05-29 05:39:00+00:00,zero_up,zero_crossing,short_iron_condor,3639,3354
2024-05-29,2024-05-29 05:54:00+00:00,2024-05-29 05:55:00+00:00,q75_up,percentile_crossing,short_iron_condor,3640,3355
2024-05-29,2024-05-29 07:29:00+00:00,2024-05-29 07:30:00+00:00,zero_down,zero_crossing,long_iron_condor,3641,3356
2024-05-30,2024-05-30 04:50:00+00:00,2024-05-30 04:51:00+00:00,q95_up,percentile_crossing,short_iron_condor,3642,3357
2024-05-30,2024-05-30 05:09:00+00:00,2024-05-30 05:10:00+00:00,q95_down,percentile_crossing,short_iron_condor,3643,3358
2024-05-30,2024-05-30 06:02:00+00:00,2024-05-30 06:03:00+00:00,q90_down,percentile_crossing,short_iron_condor,3644,3359
2024-05-30,2024-05-30 06:06:00+00:00,2024-05-30 06:07:00+00:00,q90_up,percentile_crossing,short_iron_condor,3645,3360
2024-05-30,2024-05-30 09:57:00+00:00,2024-05-30 09:58:00+00:00,reversal_top,tail_reversal,long_iron_condor,3646,3361
2024-05-31,2024-05-31 09:50:00+00:00,2024-05-31 09:51:00+00:00,reversal_top,tail_reversal,long_iron_condor,3647,3362
2024-06-03,2024-06-03 05:13:00+00:00,2024-06-03 05:14:00+00:00,q70_up,percentile_crossing,short_iron_condor,3648,3363
2024-06-03,2024-06-03 05:16:00+00:00,2024-06-03 05:17:00+00:00,q75_up,percentile_crossing,short_iron_condor,3649,3364
2024-06-03,2024-06-03 05:16:00+00:00,2024-06-03 05:17:00+00:00,zero_up,zero_crossing,short_iron_condor,3650,3364
2024-06-03,2024-06-03 05:17:00+00:00,2024-06-03 05:18:00+00:00,q80_up,percentile_crossing,short_iron_condor,3651,3365
2024-06-03,2024-06-03 05:19:00+00:00,2024-06-03 05:20:00+00:00,q85_up,percentile_crossing,short_iron_condor,3652,3366
2024-06-03,2024-06-03 05:26:00+00:00,2024-06-03 05:27:00+00:00,q90_up,percentile_crossing,short_iron_condor,3653,3367
2024-06-03,2024-06-03 05:33:00+00:00,2024-06-03 05:34:00+00:00,q95_up,percentile_crossing,short_iron_condor,3654,3368
2024-06-05,2024-06-05 08:25:00+00:00,2024-06-05 08:26:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3655,3369
2024-06-06,2024-06-06 04:54:00+00:00,2024-06-06 04:55:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3656,3370
2024-06-06,2024-06-06 05:01:00+00:00,2024-06-06 05:02:00+00:00,q70_up,percentile_crossing,short_iron_condor,3657,3371
2024-06-06,2024-06-06 05:02:00+00:00,2024-06-06 05:03:00+00:00,q75_up,percentile_crossing,short_iron_condor,3658,3372
2024-06-06,2024-06-06 05:03:00+00:00,2024-06-06 05:04:00+00:00,q80_up,percentile_crossing,short_iron_condor,3659,3373
2024-06-06,2024-06-06 05:03:00+00:00,2024-06-06 05:04:00+00:00,q85_up,percentile_crossing,short_iron_condor,3660,3373
2024-06-06,2024-06-06 05:03:00+00:00,2024-06-06 05:04:00+00:00,zero_up,zero_crossing,short_iron_condor,3661,3373
2024-06-06,2024-06-06 05:04:00+00:00,2024-06-06 05:05:00+00:00,q90_up,percentile_crossing,short_iron_condor,3662,3374
2024-06-06,2024-06-06 05:08:00+00:00,2024-06-06 05:09:00+00:00,q90_down,percentile_crossing,short_iron_condor,3663,3375
2024-06-06,2024-06-06 05:09:00+00:00,2024-06-06 05:10:00+00:00,q85_down,percentile_crossing,short_iron_condor,3664,3376
2024-06-06,2024-06-06 05:21:00+00:00,2024-06-06 05:22:00+00:00,q95_up,percentile_crossing,short_iron_condor,3665,3377
2024-06-06,2024-06-06 06:24:00+00:00,2024-06-06 06:25:00+00:00,q80_down,percentile_crossing,short_iron_condor,3666,3378
2024-06-06,2024-06-06 06:24:00+00:00,2024-06-06 06:25:00+00:00,q95_down,percentile_crossing,short_iron_condor,3667,3378
2024-06-06,2024-06-06 06:26:00+00:00,2024-06-06 06:27:00+00:00,q70_down,percentile_crossing,short_iron_condor,3668,3379
2024-06-06,2024-06-06 06:26:00+00:00,2024-06-06 06:27:00+00:00,q75_down,percentile_crossing,short_iron_condor,3669,3379
2024-06-06,2024-06-06 06:27:00+00:00,2024-06-06 06:28:00+00:00,zero_down,zero_crossing,long_iron_condor,3670,3380
2024-06-07,2024-06-07 05:58:00+00:00,2024-06-07 05:59:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3671,3381
2024-06-10,2024-06-10 05:12:00+00:00,2024-06-10 05:13:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3672,3382
2024-06-10,2024-06-10 05:55:00+00:00,2024-06-10 05:56:00+00:00,zero_up,zero_crossing,short_iron_condor,3673,3383
2024-06-10,2024-06-10 06:11:00+00:00,2024-06-10 06:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,3674,3384
2024-06-10,2024-06-10 06:15:00+00:00,2024-06-10 06:16:00+00:00,q75_up,percentile_crossing,short_iron_condor,3675,3385
2024-06-10,2024-06-10 06:38:00+00:00,2024-06-10 06:39:00+00:00,q75_down,percentile_crossing,short_iron_condor,3676,3386
2024-06-10,2024-06-10 06:44:00+00:00,2024-06-10 06:45:00+00:00,q80_up,percentile_crossing,short_iron_condor,3677,3387
2024-06-10,2024-06-10 06:52:00+00:00,2024-06-10 06:53:00+00:00,q80_down,percentile_crossing,short_iron_condor,3678,3388
2024-06-10,2024-06-10 07:58:00+00:00,2024-06-10 07:59:00+00:00,q85_up,percentile_crossing,short_iron_condor,3679,3389
2024-06-11,2024-06-11 05:11:00+00:00,2024-06-11 05:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,3680,3390
2024-06-11,2024-06-11 05:15:00+00:00,2024-06-11 05:16:00+00:00,q75_up,percentile_crossing,short_iron_condor,3681,3391
2024-06-11,2024-06-11 05:15:00+00:00,2024-06-11 05:16:00+00:00,zero_up,zero_crossing,short_iron_condor,3682,3391
2024-06-11,2024-06-11 05:19:00+00:00,2024-06-11 05:20:00+00:00,q75_down,percentile_crossing,short_iron_condor,3683,3392
2024-06-11,2024-06-11 06:35:00+00:00,2024-06-11 06:36:00+00:00,q80_up,percentile_crossing,short_iron_condor,3684,3393
2024-06-11,2024-06-11 06:43:00+00:00,2024-06-11 06:44:00+00:00,q80_down,percentile_crossing,short_iron_condor,3685,3394
2024-06-11,2024-06-11 07:59:00+00:00,2024-06-11 08:00:00+00:00,q70_down,percentile_crossing,short_iron_condor,3686,3395
2024-06-11,2024-06-11 08:34:00+00:00,2024-06-11 08:35:00+00:00,zero_down,zero_crossing,long_iron_condor,3687,3396
2024-06-12,2024-06-12 04:56:00+00:00,2024-06-12 04:57:00+00:00,q75_down,percentile_crossing,short_iron_condor,3688,3397
2024-06-12,2024-06-12 05:00:00+00:00,2024-06-12 05:01:00+00:00,q70_down,percentile_crossing,short_iron_condor,3689,3398
2024-06-12,2024-06-12 05:55:00+00:00,2024-06-12 05:56:00+00:00,zero_up,zero_crossing,short_iron_condor,3690,3399
2024-06-12,2024-06-12 05:58:00+00:00,2024-06-12 05:59:00+00:00,zero_down,zero_crossing,long_iron_condor,3691,3400
2024-06-12,2024-06-12 07:02:00+00:00,2024-06-12 07:03:00+00:00,q70_up,percentile_crossing,short_iron_condor,3692,3401
2024-06-12,2024-06-12 07:03:00+00:00,2024-06-12 07:04:00+00:00,q75_up,percentile_crossing,short_iron_condor,3693,3402
2024-06-13,2024-06-13 05:45:00+00:00,2024-06-13 05:46:00+00:00,zero_up,zero_crossing,short_iron_condor,3694,3403
2024-06-13,2024-06-13 05:50:00+00:00,2024-06-13 05:51:00+00:00,q70_up,percentile_crossing,short_iron_condor,3695,3404
2024-06-13,2024-06-13 06:25:00+00:00,2024-06-13 06:26:00+00:00,q75_up,percentile_crossing,short_iron_condor,3696,3405
2024-06-13,2024-06-13 06:28:00+00:00,2024-06-13 06:29:00+00:00,q75_down,percentile_crossing,short_iron_condor,3697,3406
2024-06-13,2024-06-13 06:29:00+00:00,2024-06-13 06:30:00+00:00,q70_down,percentile_crossing,short_iron_condor,3698,3407
2024-06-13,2024-06-13 08:18:00+00:00,2024-06-13 08:19:00+00:00,q80_up,percentile_crossing,short_iron_condor,3699,3408
2024-06-14,2024-06-14 06:07:00+00:00,2024-06-14 06:08:00+00:00,zero_up,zero_crossing,short_iron_condor,3700,3409
2024-06-18,2024-06-18 05:58:00+00:00,2024-06-18 05:59:00+00:00,zero_up,zero_crossing,short_iron_condor,3701,3410
2024-06-18,2024-06-18 08:04:00+00:00,2024-06-18 08:05:00+00:00,q70_up,percentile_crossing,short_iron_condor,3702,3411
2024-06-18,2024-06-18 08:23:00+00:00,2024-06-18 08:24:00+00:00,q75_up,percentile_crossing,short_iron_condor,3703,3412
2024-06-19,2024-06-19 06:33:00+00:00,2024-06-19 06:34:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3704,3413
2024-06-19,2024-06-19 07:19:00+00:00,2024-06-19 07:20:00+00:00,zero_up,zero_crossing,short_iron_condor,3705,3414
2024-06-19,2024-06-19 07:33:00+00:00,2024-06-19 07:34:00+00:00,zero_down,zero_crossing,long_iron_condor,3706,3415
2024-06-20,2024-06-20 05:04:00+00:00,2024-06-20 05:05:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3707,3416
2024-06-20,2024-06-20 05:42:00+00:00,2024-06-20 05:43:00+00:00,zero_up,zero_crossing,short_iron_condor,3708,3417
2024-06-20,2024-06-20 05:47:00+00:00,2024-06-20 05:48:00+00:00,zero_down,zero_crossing,long_iron_condor,3709,3418
2024-06-20,2024-06-20 06:16:00+00:00,2024-06-20 06:17:00+00:00,q70_up,percentile_crossing,short_iron_condor,3710,3419
2024-06-20,2024-06-20 06:17:00+00:00,2024-06-20 06:18:00+00:00,q70_down,percentile_crossing,short_iron_condor,3711,3420
2024-06-20,2024-06-20 06:48:00+00:00,2024-06-20 06:49:00+00:00,q75_up,percentile_crossing,short_iron_condor,3712,3421
2024-06-20,2024-06-20 07:07:00+00:00,2024-06-20 07:08:00+00:00,q75_down,percentile_crossing,short_iron_condor,3713,3422
2024-06-20,2024-06-20 07:25:00+00:00,2024-06-20 07:26:00+00:00,q80_up,percentile_crossing,short_iron_condor,3714,3423
2024-06-20,2024-06-20 07:33:00+00:00,2024-06-20 07:34:00+00:00,q80_down,percentile_crossing,short_iron_condor,3715,3424
2024-06-20,2024-06-20 07:56:00+00:00,2024-06-20 07:57:00+00:00,q85_up,percentile_crossing,short_iron_condor,3716,3425
2024-06-20,2024-06-20 08:07:00+00:00,2024-06-20 08:08:00+00:00,q85_down,percentile_crossing,short_iron_condor,3717,3426
2024-06-21,2024-06-21 07:05:00+00:00,2024-06-21 07:06:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3718,3427
2024-06-24,2024-06-24 06:55:00+00:00,2024-06-24 06:56:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,3719,3428
2024-06-24,2024-06-24 08:08:00+00:00,2024-06-24 08:09:00+00:00,zero_up,zero_crossing,short_iron_condor,3720,3429
2024-06-25,2024-06-25 05:32:00+00:00,2024-06-25 05:33:00+00:00,zero_up,zero_crossing,short_iron_condor,3721,3430
2024-06-25,2024-06-25 05:33:00+00:00,2024-06-25 05:34:00+00:00,q70_up,percentile_crossing,short_iron_condor,3722,3431
2024-06-25,2024-06-25 05:53:00+00:00,2024-06-25 05:54:00+00:00,q70_down,percentile_crossing,short_iron_condor,3723,3432
2024-06-25,2024-06-25 06:58:00+00:00,2024-06-25 06:59:00+00:00,zero_down,zero_crossing,long_iron_condor,3724,3433
2024-06-26,2024-06-26 05:54:00+00:00,2024-06-26 05:55:00+00:00,zero_up,zero_crossing,short_iron_condor,3725,3434
