trade_id,strategy,trade_date,signal_ts,entry_ts,exit_ts,entry_time,expiry_date,entry_dte,lot_size,entry_spot,exit_spot,signal_vrp_var_act365,causal_vrp_percentile,gross_pnl_points,theoretical_max_loss_points,theoretical_max_profit_points,gross_return_on_max_loss,entry_vix_fallback_legs,exit_vix_fallback_legs,entry_stale_penalty_legs,exit_stale_penalty_legs,span_publication_time_proven,base_gross_pnl_rupees,base_entry_turnover_rupees,base_exit_turnover_rupees,base_total_turnover_rupees,base_entry_slippage_rupees,base_exit_slippage_rupees,base_total_slippage_rupees,base_total_charges_rupees,base_total_cost_rupees,base_net_pnl_rupees,base_margin_rupees,base_gross_return_on_margin,base_net_return_on_margin,base_cost_bps_of_turnover,base_span_scan_margin,base_span_elm_required,base_span_long_premium,base_span_slot,base_charge_brokerage_rupees,base_charge_stt_ctt_rupees,base_charge_stamp_duty_rupees,base_charge_exchange_transaction_rupees,base_charge_sebi_turnover_rupees,base_charge_ipft_rupees,base_charge_gst_rupees,base_charge_physical_delivery_brokerage_rupees,base_charge_margin_api_turnover_reserve_rupees,base_charge_broker_reported_rupees,stress_1_5x_gross_pnl_rupees,stress_1_5x_entry_turnover_rupees,stress_1_5x_exit_turnover_rupees,stress_1_5x_total_turnover_rupees,stress_1_5x_entry_slippage_rupees,stress_1_5x_exit_slippage_rupees,stress_1_5x_total_slippage_rupees,stress_1_5x_total_charges_rupees,stress_1_5x_total_cost_rupees,stress_1_5x_net_pnl_rupees,stress_1_5x_margin_rupees,stress_1_5x_gross_return_on_margin,stress_1_5x_net_return_on_margin,stress_1_5x_cost_bps_of_turnover,stress_1_5x_span_scan_margin,stress_1_5x_span_elm_required,stress_1_5x_span_long_premium,stress_1_5x_span_slot,stress_1_5x_charge_brokerage_rupees,stress_1_5x_charge_stt_ctt_rupees,stress_1_5x_charge_stamp_duty_rupees,stress_1_5x_charge_exchange_transaction_rupees,stress_1_5x_charge_sebi_turnover_rupees,stress_1_5x_charge_ipft_rupees,stress_1_5x_charge_gst_rupees,stress_1_5x_charge_physical_delivery_brokerage_rupees,stress_1_5x_charge_margin_api_turnover_reserve_rupees,stress_1_5x_charge_broker_reported_rupees
44,short_iron_condor,2021-07-06,2021-07-06 11:03:00+05:30,2021-07-06 11:04:00+05:30,2021-07-06 12:04:00+05:30,11:04,2021-07-15,9.184722222222222,75,15870.7,15903.1,0.0008213926116327416,0.624,-6.350000000000003,57.35000000000001,42.64999999999999,-0.11072362685265914,4,4,0,0,False,-476.2500000000002,6243.755924213229,7845.540490809828,14089.296415023058,16.501833220039817,17.048571812913266,33.55040503295308,201.73235370624968,235.2827587392028,-711.532758739203,56161.35387871663,-0.008480030610168105,-0.012669437426237891,166.99397316130478,7018.5,47612.1,1530.7538787166345,ID1,160.0,6.789748004995052,0.21898645230084013,4.935480534182577,0.014089296415023059,0.0704464820751153,29.703602936281086,0.0,0.0,0.0,-476.2500000000002,6243.758886319844,7845.810736214742,14089.569622534586,24.752749830059724,25.5728577193699,50.32560754942962,201.72447330062454,252.05008085005417,-728.3000808500544,56165.48081807495,-0.008479407512643164,-0.012967040791640046,178.89125615798096,7018.5,47612.1,1534.880818074952,ID1,160.0,6.781497007492579,0.21924217845126023,4.935576238773866,0.014089569622534586,0.07044784811267293,29.70362045817163,0.0,0.0,0.0
45,short_iron_condor,2021-07-07,2021-07-07 11:32:00+05:30,2021-07-07 11:33:00+05:30,2021-07-07 12:33:00+05:30,11:33,2021-07-15,8.164583333333333,75,15830.2999,15841.2999,0.001439256999032107,0.5238095238095238,1.6999999999999957,64.60000000000001,35.39999999999999,0.02631578947368414,4,4,0,0,False,127.49999999999969,5167.498318162683,4845.000960769401,10012.499278932084,16.485657462474826,16.485118445212294,32.97077590768712,198.21187892417333,231.18265483186045,-103.68265483186076,55639.64168781258,0.0022915316513968053,-0.0018634673352788973,230.894053913498,6884.25,47490.8997,1264.4919878125793,ID1,160.0,5.053514251512199,0.14876955082259657,3.5073784974099094,0.010012499278932087,0.05006249639466043,29.442141628755028,0.0,0.0,0.0,127.49999999999969,5167.497477244025,4845.001441154102,10012.498918398127,24.72848619371224,24.727677667818444,49.45616386153068,198.20388317376,247.6600470352907,-120.160047035291,55643.76268171887,0.0022913619398691088,-0.0021594522232905758,247.35088518233084,6884.25,47490.8997,1268.612981718869,ID1,160.0,5.045271377268299,0.1490168262338949,3.5073783711148643,0.010012498918398127,0.05006249459199065,29.442141605632546,0.0,0.0,0.0
46,short_iron_condor,2021-07-12,2021-07-12 11:16:00+05:30,2021-07-12 11:17:00+05:30,2021-07-12 12:17:00+05:30,11:17,2021-07-22,10.175694444444444,75,15774.2999,15764.7999,0.0029871845599005204,0.5891472868217055,0.7000000000000028,44.800000000000004,55.199999999999996,0.015625000000000062,4,4,0,0,False,52.50000000000021,10243.641427332826,10118.571931353954,20362.21335868678,17.893180412833104,17.604857682719555,35.49803809555266,207.85575264249348,243.35379073804614,-190.85379073804592,57806.41700387283,0.0009082036687463762,-0.0033016021512846812,119.5124451606968,7422.75,47322.8997,3060.76730387283,ID1,160.0,10.189607660295614,0.305178170951735,7.13288333954798,0.02036221335868678,0.10181106679343392,30.10591019154602,0.0,0.0,0.0,52.50000000000021,10242.96214099924,10119.10789703093,20362.07003803017,26.839770619249656,26.407286524079336,53.24705714332899,207.84701030124018,261.0940674445692,-208.59406744456896,57810.550655809246,0.0009081387290803225,-0.0036082352629105744,128.22569952707394,7422.75,47322.8997,3064.900955809245,ID1,160.0,10.180661490443423,0.3054422564276025,7.132833134321968,0.020362070038030172,0.10181035019015086,30.10590099981902,0.0,0.0,0.0
47,short_iron_condor,2021-07-13,2021-07-13 10:53:00+05:30,2021-07-13 10:54:00+05:30,2021-07-13 11:54:00+05:30,10:54,2021-07-22,9.191666666666666,75,15747.5,15782.5,0.000837887371502144,0.6384615384615384,-2.3000000000000007,52.2,47.8,-0.04406130268199235,4,4,0,0,False,-172.50000000000006,8152.517297374219,8183.121033059122,16335.638330433341,16.5101758305176,17.1475105189632,33.6576863494808,203.98092502811107,237.63861137759187,-410.13861137759193,56494.513736602385,-0.0030533938358024764,-0.0072597954075647895,145.4724979646926,6960.000000000015,47242.5,2292.013736602368,BOD,160.0,8.064740322041931,0.2481269402517423,5.7223741071508,0.01633563833043334,0.08167819165216672,29.847669828684012,0.0,0.0,0.0,-172.50000000000006,8152.525946061329,8183.431549588683,16335.957495650011,24.765263745776398,25.721265778444803,50.4865295242212,203.9730615971666,254.4595911213878,-426.95959112138786,56498.64560490357,-0.0030531705344991247,-0.007556988075557189,155.76656047810243,6960.000000000015,47242.5,2296.1456049035523,BOD,160.0,8.056485483062895,0.24838416037761352,5.722485910726199,0.016335957495650012,0.08167978747825007,29.847690298026016,0.0,0.0,0.0
48,short_iron_condor,2021-07-14,2021-07-14 10:35:00+05:30,2021-07-14 10:36:00+05:30,2021-07-14 11:36:00+05:30,10:36,2021-07-22,8.204166666666667,75,15805.7,15837.2,0.00013562462448362886,0.7480916030534351,-4.200000000000003,62.85,37.15,-0.06682577565632462,4,4,0,0,False,-315.0000000000002,5261.267271466431,5501.237532429938,10762.504803896369,16.552991991228154,16.552326781262444,33.1053187724906,198.69878183912334,231.80410061161393,-546.8041006116141,55956.63513172883,-0.005629359221805445,-0.009771926051742921,215.38118201600568,7293.75,47417.1,1245.7851317288296,BOD,160.0,5.20719974256194,0.1666591518400329,3.770105432804898,0.010762504803896369,0.05381252401948185,29.49024248309309,0.0,0.0,0.0,-315.0000000000002,5261.275907199646,5501.231298644908,10762.507205844555,24.829487986842235,24.828490171893662,49.6579781587359,198.69075604618502,248.34873420492093,-563.3487342049211,55960.77769759324,-0.005628942501518304,-0.01006684962902418,230.75360550751196,7293.75,47417.1,1249.9276975932444,BOD,160.0,5.198924613842909,0.16690747776004938,3.7701062742073472,0.010762507205844554,0.05381253602922277,29.490242637139637,0.0,0.0,0.0
49,short_iron_condor,2021-07-19,2021-07-19 10:49:00+05:30,2021-07-19 10:50:00+05:30,2021-07-19 11:50:00+05:30,10:50,2021-08-05,17.194444444444443,50,15824.7999,15823.2,0.0013735153986561572,0.6567164179104478,-0.049999999999993605,45.60000000000001,54.39999999999999,-0.001096491228070035,4,4,0,0,False,-2.4999999999996803,6529.591181290178,6522.932446011429,13052.523627301607,11.476621835682833,11.49763677667438,22.97425861235721,200.99741937135428,223.9716779837115,-226.47167798371117,39224.13370156293,-6.373627060882838e-05,-0.0057737840612828405,171.59262406178377,5664.0,31649.5998,1910.5339015629304,BOD,160.0,6.513524684344626,0.19616996828870947,4.572299026643753,0.013052523627301606,0.06526261813650805,29.63711055031336,0.0,0.0,0.0,-2.4999999999996803,6529.3867719352675,6523.148669017144,13052.535440952412,17.21493275352425,17.246455165011575,34.46138791853582,200.9918591645314,235.45324708306725,-237.95324708306694,39226.9006523444,-6.37317748388125e-05,-0.006066073106105712,180.38889696811793,5664.0,31649.5998,1913.3008523443955,BOD,160.0,6.507787026516938,0.1963424524330642,4.572303164965629,0.01305253544095241,0.06526267720476206,29.63711130797004,0.0,0.0,0.0
50,short_iron_condor,2021-07-22,2021-07-22 10:25:00+05:30,2021-07-22 10:26:00+05:30,2021-07-22 11:26:00+05:30,10:26,2021-08-05,14.21111111111111,50,15791.1,15804.5,0.0034308530938250495,0.8161764705882353,2.299999999999998,86.7,13.299999999999999,0.026528258362168374,4,4,0,0,False,114.9999999999999,1030.0217208826434,894.968957874742,1924.9906787573855,11.016399895566025,11.013970523453674,22.030370419019697,190.64579200093948,212.6761624199592,-97.67616241995931,36786.71906038911,0.0031261282043450467,-0.0026552017933323723,1104.8165830976664,5016.5,31582.2,188.01906038910477,BOD,160.0,1.008980154169183,0.02748031573764608,0.6743242347687122,0.001924990678757386,0.009624953393786929,28.923457352191424,0.0,0.0,0.0,114.9999999999999,1030.0325813239654,894.9534368121132,1924.9860181360787,16.524599843349037,16.52095578518051,33.04555562852955,190.64044527640925,223.68600090493882,-108.68600090493892,36789.47859058366,0.003125893717597682,-0.0029542685862570858,1162.0136395667384,5016.5,31582.2,190.77859058365715,BOD,160.0,1.0034702312537744,0.02764547360646912,0.6743226021530683,0.0019249860181360782,0.009624930090680392,28.923457053287137,0.0,0.0,0.0
51,short_iron_condor,2021-07-26,2021-07-26 14:13:00+05:30,2021-07-26 14:14:00+05:30,2021-07-26 15:14:00+05:30,14:14,2021-08-12,17.052777777777777,50,15851.8999,15822.5,0.0003982451824442734,0.7101449275362319,0.3999999999999986,45.050000000000004,54.949999999999996,0.00887902330743615,4,4,0,0,False,19.99999999999993,6881.847953957515,6788.640127691968,13670.488081649482,11.641171937621214,12.1309462028248,23.772118140446015,201.58600987087158,225.3581280113176,-205.35812801131766,38795.79436294757,0.0005155197961122608,-0.005293309014119521,164.85009654763246,5019.0,31703.7998,2072.994562947568,ID3,160.0,6.833357981754519,0.2051139029968489,4.788771975001813,0.01367048808164948,0.06835244040824742,29.676743082628505,0.0,0.0,0.0,19.99999999999993,6881.521930936271,6789.210191537951,13670.732122474223,17.46175790643182,18.1964193042372,35.658177210669024,201.58047341630737,237.23865062697638,-217.23865062697644,38798.541644421355,0.0005154832927302985,-0.005599144746674056,173.5376339040131,5019.0,31703.7998,2075.7418444213517,ID3,160.0,6.827536972631777,0.20529585449527338,4.788857462502721,0.013670732122474221,0.06835366061237111,29.676758733942762,0.0,0.0,0.0
52,short_iron_condor,2021-07-27,2021-07-27 10:53:00+05:30,2021-07-27 10:54:00+05:30,2021-07-27 11:54:00+05:30,10:54,2021-08-12,16.191666666666666,50,15852.5,15849.7,0.00016847099647269992,0.6187050359712231,0.5500000000000078,50.64999999999999,49.35000000000001,0.010858835143139347,4,4,0,0,False,27.50000000000039,5237.506268819725,5230.04770309012,10467.553971909845,10.983400013848804,11.036909815934301,22.020309829783105,198.59436353189204,220.61467336167516,-193.11467336167476,38059.994834416786,0.0007225434506662825,-0.005073954271455801,210.7604832549272,4964.5,31705.0,1390.4948344167865,BOD,160.0,5.236516831040031,0.1569311142260944,3.6667841563600185,0.010467553971909845,0.05233776985954922,29.47132610643446,0.0,0.0,0.0,27.50000000000039,5237.509403229587,5230.07155463518,10467.580957864768,16.47510002077321,16.55536472390145,33.03046474467466,198.58904885033812,231.6195135950128,-204.1195135950124,38062.74225162518,0.0007224912965598586,-0.0053627117101973125,221.2732001093209,4964.5,31705.0,1393.24225162518,BOD,160.0,5.231025246560047,0.15709667133914162,3.6667936095400275,0.010467580957864767,0.05233790478932384,29.4713278371517,0.0,0.0,0.0
53,short_iron_condor,2021-07-29,2021-07-29 10:32:00+05:30,2021-07-29 10:33:00+05:30,2021-07-29 11:33:00+05:30,10:33,2021-08-12,14.20625,50,15770.7,15788.0,0.00015042364191086843,0.7446808510638298,-0.049999999999998934,79.4,20.6,-0.0006297229219143442,4,4,0,0,False,-2.4999999999999467,1560.0128464036318,1492.4863995715627,3052.4992459751948,10.975844282346609,10.973109902976455,21.948954185323064,191.64355383687965,213.5925080222027,-216.09250802220265,36746.39434534299,-6.803388589652964e-05,-0.005880645213551105,699.7299288569208,4934.5,31541.4,270.4943453429892,BOD,160.0,1.5140251458949359,0.04615422300240777,1.0692904858651109,0.0030524992459751944,0.015262496229875975,28.99576898664137,0.0,0.0,0.0,-2.4999999999999467,1560.019269605448,1492.4795993573441,3052.498868962792,16.463766423519914,16.459664854464684,32.9234312779846,191.6382308628195,224.56166214080412,-227.06166214080406,36749.14151801448,-6.802880004079668e-05,-0.006178692964283209,735.6650134226188,4934.5,31541.4,273.24151801448386,BOD,160.0,1.5085377188424038,0.04631883450361165,1.0692903537976661,0.003052498868962792,0.015262494344813962,28.99576896246206,0.0,0.0,0.0
54,short_iron_condor,2021-07-30,2021-07-30 11:53:00+05:30,2021-07-30 11:54:00+05:30,2021-07-30 12:54:00+05:30,11:54,2021-08-12,13.15,50,15811.6,15814.0,0.0011742696500702532,0.4154929577464789,1.1500000000000057,38.0,62.0,0.03026315789473699,4,4,0,0,False,57.500000000000284,9284.285711046883,9108.015060678343,18392.300771725226,11.819064404824928,11.616728018139536,23.435792422964465,206.02130462077287,229.45709704373735,-171.95709704373706,39536.25238772586,0.0014543614158496045,-0.004349352471685496,124.75714696689029,4815.0,31623.2,3098.052387725854,ID1,160.0,9.21318248965113,0.27537354846222284,6.442822960335347,0.018392300771725222,0.09196150385862613,29.979571817693824,0.0,0.0,0.0,57.500000000000284,9283.928566570325,9108.272591017512,18392.201157587835,17.728596607237392,17.42509202720931,35.1536886344467,206.0155282586593,241.169216893106,-183.66921689310573,39539.028581588784,0.001454259299298389,-0.004645263768028703,131.1258042616666,4815.0,31623.2,3100.8285815887803,ID1,160.0,9.207273734476694,0.2755478226933342,6.442788065503018,0.018392201157587836,0.0919610057879392,29.979565429040736,0.0,0.0,0.0
55,short_iron_condor,2021-08-02,2021-08-02 10:52:00+05:30,2021-08-02 10:53:00+05:30,2021-08-02 11:53:00+05:30,10:53,2021-08-12,10.192361111111111,50,15865.2,15873.8999,0.0013480286131545682,0.6573426573426573,-0.19999999999999574,45.099999999999994,54.900000000000006,-0.004434589800443365,4,4,0,0,False,-9.999999999999787,6849.600409242696,6795.377240846813,13644.97765008951,11.421821095451874,11.396846892008313,22.818667987460188,201.5480589691599,224.3667269566201,-234.3667269566199,38481.911115169074,-0.0002598623537711441,-0.0060903089312587585,164.43172917556836,4693.5,31730.4,2058.0111151690726,BOD,160.0,6.806079491051024,0.2051669447711545,4.779835670826355,0.013644977650089507,0.06822488825044754,29.675106996610836,0.0,0.0,0.0,-9.999999999999787,6849.40061386404,6795.56586127022,13644.96647513426,17.13273164317781,17.09527033801247,34.228001981190275,201.54251498873987,235.77051696993016,-245.77051696992993,38484.66667275361,-0.00025984374725219046,-0.0063861932093576025,172.78937064417397,4693.5,31730.4,2060.766672753609,BOD,160.0,6.800369236576534,0.20533791715673178,4.779831756239531,0.01364496647513426,0.06822483237567131,29.67510627991626,0.0,0.0,0.0
56,short_iron_condor,2021-08-03,2021-08-03 10:32:00+05:30,2021-08-03 10:33:00+05:30,2021-08-03 11:33:00+05:30,10:33,2021-08-12,9.20625,50,15967.8999,15986.0,0.0015389868071306635,0.7777777777777778,0.24999999999999112,47.1,52.9,0.005307855626326775,4,4,0,0,False,12.499999999999556,6248.858268228414,6248.174239718117,12497.032507946531,12.13871215854386,11.66819580867885,23.806907967222713,200.48466525667436,224.29157322389705,-211.7915732238975,38355.79829019348,0.0003258959676820352,-0.005521761576216411,179.47586603561766,4612.0,31935.7998,1807.998490193479,BOD,160.0,6.242862799989654,0.18762509123870635,4.37771048753367,0.01249703250794653,0.06248516253973266,29.60148468286464,0.0,0.0,0.0,12.499999999999556,6248.287402342621,6248.511359577175,12496.798761919796,18.20806823781579,17.50229371301828,35.71036195083407,200.47867342751152,236.1890353783456,-223.68903537834606,38358.54753529022,0.00032587260997042286,-0.005831530382440838,188.99963092793018,4612.0,31935.7998,1810.7477352902185,BOD,160.0,6.236794199984481,0.18780013685805946,4.3776286063005045,0.012496798761919795,0.06248399380959899,29.601469691796964,0.0,0.0,0.0
57,short_iron_condor,2021-08-04,2021-08-04 10:37:00+05:30,2021-08-04 10:38:00+05:30,2021-08-04 11:38:00+05:30,10:38,2021-08-12,8.202777777777778,50,16271.0,16242.2999,0.0015101982219490884,0.7448275862068966,2.250000000000007,54.55,45.45,0.0412465627864346,0,0,0,0,False,112.50000000000036,5497.098605909556,5195.630524512377,10692.729130421932,11.426559402863912,11.650960731553285,23.0775201344172,198.84571228412193,221.9232324185391,-109.42323241853875,39069.01258265621,0.002879519920345828,-0.0028007677999805575,207.54592182377866,4909.0,32542.0,1618.0125826562098,BOD,160.0,5.391075805143758,0.15904959975834523,3.745663014386803,0.010692729130421932,0.05346364565210966,29.485767490050478,0.0,0.0,0.0,112.50000000000036,5496.897908864333,5195.945786768566,10692.843695632899,17.139839104295866,17.47644109732993,34.6162802016258,198.8402231536829,233.45650335530868,-120.95650335530833,39071.768873984314,0.002879316786573944,-0.00309575191605534,218.32966982455326,4909.0,32542.0,1620.7688739843147,BOD,160.0,5.385363707715636,0.1592243996375179,3.7457031465802046,0.010692843695632899,0.0534642184781645,29.485774837575722,0.0,0.0,0.0
58,short_iron_condor,2021-08-05,2021-08-05 10:42:00+05:30,2021-08-05 10:43:00+05:30,2021-08-05 11:43:00+05:30,10:43,2021-08-12,7.199305555555555,50,16232.8999,16264.3999,0.0004595667971874842,0.6917808219178082,6.750000000000001,77.3,22.700000000000003,0.08732212160413973,0,0,0,0,False,337.50000000000006,1740.0150966944987,1157.482289348587,2897.4973860430855,10.995013072380187,10.992360763475794,21.987373835855983,191.66344119350543,213.6508150293614,123.84918497063865,37458.30485488344,0.009010017973517564,0.003306321133602831,737.3632710023934,4684.5,32465.7998,308.00505488343947,BOD,160.0,1.606505006103615,0.03872977139818413,1.0149933343308932,0.0028974973860430857,0.014487486930215433,28.985828097356485,0.0,0.0,0.0,337.50000000000006,1740.0226450417485,1157.4734340228806,2897.496079064629,16.49251960857028,16.48854114521369,32.98106075378397,191.65810803275815,224.6391687865421,112.86083121345797,37461.05738232516,0.009009355944107412,0.0030127508164440615,775.2872226804193,4684.5,32465.7998,310.7575823251593,BOD,160.0,1.6010075091554226,0.0388946570972762,1.0149928764963396,0.0028974960790646292,0.014487480395323146,28.98582801353473,0.0,0.0,0.0
59,short_iron_condor,2021-08-10,2021-08-10 12:10:00+05:30,2021-08-10 12:11:00+05:30,2021-08-10 13:11:00+05:30,12:11,2021-08-18,8.138194444444444,50,16350.8999,16334.3999,0.002948536061973577,0.4563758389261745,1.8999999999999986,49.8,50.2,0.03815261044176704,0,0,0,0,False,94.99999999999993,6014.310604159446,5645.763963773347,11660.074567932792,11.692400017878477,11.764811615951771,23.457211633830248,199.74192844573724,223.19914007956748,-128.19914007956754,39029.301302088665,0.0024340686825186893,-0.0032846895999316013,191.42170899438625,4569.5,32701.7998,1758.0015020886622,ID1,160.0,5.865808678149481,0.17382797669349934,4.084524121146857,0.01166007456793279,0.058300372839663966,29.5478072223398,0.0,0.0,0.0,94.99999999999993,6013.965906239168,5646.1459456600205,11660.11185189919,17.53860002681772,17.647217423927657,35.185817450745375,199.73627494860585,234.92209239935124,-139.9220923993513,39032.052053133,0.002433897143575226,-0.0035847998001457917,201.47499044881573,4569.5,32701.7998,1760.7522531329932,ID1,160.0,5.859963017224222,0.17400446504024902,4.084537181720286,0.011660111851899187,0.058300559259495954,29.547809613509706,0.0,0.0,0.0
60,short_iron_condor,2021-08-12,2021-08-12 10:37:00+05:30,2021-08-12 10:38:00+05:30,2021-08-12 11:38:00+05:30,10:38,2021-08-18,6.2027777777777775,50,16339.3999,16327.0,0.005419542720117812,0.8013245033112583,0.7499999999999998,83.35,16.65,0.008998200359928012,0,0,0,0,False,37.499999999999986,1412.5112367689085,1344.98722363126,2757.4984604001684,10.990771247015894,10.987792097061664,21.978563344077557,191.3869857115841,213.36554905566163,-175.86554905566163,37748.300804007966,0.0009934221991793172,-0.004658899746740095,773.764889154999,4774.0,32678.7998,295.50100400796214,BOD,160.0,1.3865099485280454,0.04112965535616369,0.965951710678179,0.0027574984604001682,0.013787492302000843,28.976849406259305,0.0,0.0,0.0,37.499999999999986,1412.516855153363,1344.9808354468898,2757.497690600253,16.48615687052384,16.481688145592496,32.967845016116335,191.38165518987614,224.34950020599246,-186.84950020599246,37751.05130601194,0.0009933498194798095,-0.004949517794653741,813.5981436022744,4774.0,32678.7998,298.25150601194326,BOD,160.0,1.381014922792068,0.04129448303424554,0.9659514410172686,0.002757497690600252,0.013787488453001264,28.976849356888955,0.0,0.0,0.0
61,short_iron_condor,2021-08-13,2021-08-13 11:28:00+05:30,2021-08-13 11:29:00+05:30,2021-08-13 12:29:00+05:30,11:29,2021-09-02,20.167361111111113,50,16467.9,16495.0999,2.8125721213904942e-05,0.5197368421052632,-3.2499999999999964,39.3,60.7,-0.08269720101781163,0,0,0,0,False,-162.49999999999983,9087.216361866058,10331.633311706348,19418.849673572404,13.79014171955934,15.138415835060123,28.928557554619463,206.8722093751345,235.800766929754,-398.3007669297538,40778.80325179281,-0.003984913411917149,-0.009767348111478549,121.4288028866412,4810.0,32935.8,3033.0032517928084,ID1,160.0,9.613710558008892,0.2941541734669054,6.802423040652414,0.0194188496735724,0.09709424836786204,30.04540850496489,0.0,0.0,0.0,-162.49999999999983,9085.824542799088,10333.69996755952,19419.524510358606,20.685212579339012,22.707623752590187,43.3928363319292,206.8658254652018,250.25866179713103,-412.75866179713086,40781.55487768922,-0.003984644540586175,-0.010121209528059043,128.8696134983326,4810.0,32935.8,3035.7548776892127,ID1,160.0,9.60681583701334,0.29438126020035804,6.8026594359786206,0.019419524510358603,0.09709762255179305,30.04545178494734,0.0,0.0,0.0
62,short_iron_condor,2021-08-16,2021-08-16 13:43:00+05:30,2021-08-16 13:44:00+05:30,2021-08-16 14:44:00+05:30,13:44,2021-09-02,17.073611111111113,50,16556.5999,16580.7,0.001176353390065256,0.6405228758169934,-2.5000000000000053,50.35,49.65,-0.04965243296921559,0,0,0,0,False,-125.00000000000027,6566.227538720638,6373.663066657576,12939.890605378214,12.27167396656584,12.164628113538171,24.436302080104014,200.8319370220425,225.2682391021465,-350.26823910214677,40030.69940634361,-0.0031226034481973528,-0.008749990489715007,174.08820984044345,4869.5,33113.1998,2047.9996063436024,ID2,160.0,6.395227151649055,0.19633990361187478,4.532843679063989,0.012939890605378215,0.06469945302689109,29.629886944085328,0.0,0.0,0.0,-125.00000000000027,6565.591308080958,6374.244599986364,12939.835908067322,18.40751094984876,18.246942170307257,36.65445312015602,200.82596005306374,237.48041317321974,-362.48041317322003,40033.449209515406,-0.0031223889639339264,-0.009054438733874157,183.52660332049723,4869.5,33113.1998,2050.7494095154034,ID2,160.0,6.389090727473583,0.19652235541781216,4.532824518595983,0.012939835908067321,0.0646991795403366,29.629883436127983,0.0,0.0,0.0
63,short_iron_condor,2021-08-17,2021-08-17 11:16:00+05:30,2021-08-17 11:17:00+05:30,2021-08-17 12:17:00+05:30,11:17,2021-09-02,16.175694444444446,50,16578.0999,16532.0999,0.0004972984407005214,0.551948051948052,-4.200000000000001,59.35,40.65,-0.07076663858466724,0,0,0,0,False,-210.00000000000006,4751.467268129095,5514.913019292022,10266.380287421118,12.067368732961723,13.452104297072921,25.519473030034646,198.28929423336393,223.80876726339858,-433.80876726339864,39247.21711843103,-0.005350697843526368,-0.011053236359519518,218.00163348480308,4725.5,33156.1998,1365.5173184310281,ID1,160.0,5.015430407195542,0.15752849640676725,3.5963130146836173,0.010266380287421117,0.05133190143710558,29.458424033353467,0.0,0.0,0.0,-210.00000000000006,4750.950902193642,5516.119528938032,10267.070431131673,18.101053099442588,20.178156445609382,38.27920954505197,198.28375134504586,236.56296089009783,-446.5629608900979,39249.97577764654,-0.005350321773181788,-0.011377407298794367,230.40940692565505,4725.5,33156.1998,1368.2759776465423,ID1,160.0,5.0093956107933115,0.1577302446101509,3.596554772025426,0.010267070431131675,0.051335352155658376,29.458468295030194,0.0,0.0,0.0
64,short_iron_condor,2021-08-18,2021-08-18 10:28:00+05:30,2021-08-18 10:29:00+05:30,2021-08-18 11:29:00+05:30,10:29,2021-09-02,15.209027777777777,50,16691.7999,16666.9,0.00038721236769879985,0.8,-4.65,85.05,14.95,-0.05467372134038801,0,0,0,0,False,-232.50000000000003,1417.5275791395818,1539.9679070204013,2957.495486159983,11.014015533752197,11.011098983903851,22.02511451765605,191.44309715205952,213.46821166971557,-445.96821166971563,38390.120597336674,-0.006056245627322405,-0.011616744223008636,721.7871089530657,4666.0,33383.5998,340.520797336667,BOD,160.0,1.3514851858211634,0.04818030901016459,1.036010668801842,0.002957495486159983,0.014787477430799917,28.98967601550938,0.0,0.0,0.0,-232.50000000000003,1417.5413687093728,1539.951860530602,2957.493229239975,16.521023300628293,16.516648475855778,33.037671776484075,191.4377539505893,224.47542572707334,-456.97542572707334,38392.880996005006,-0.006055810191066228,-0.011902608344881027,759.0057130401603,4666.0,33383.5998,343.28119600500054,BOD,160.0,1.3459777787317453,0.04834546351524688,1.0360098782027631,0.0029574932292399745,0.014787466146199874,28.989675870764078,0.0,0.0,0.0
65,short_iron_condor,2021-08-24,2021-08-24 11:23:00+05:30,2021-08-24 11:24:00+05:30,2021-08-24 12:24:00+05:30,11:24,2021-09-09,16.170833333333334,50,16542.2999,16564.5,0.0004849899824631229,0.5253164556962026,1.300000000000006,49.25,50.75,0.026395939086294538,0,0,0,0,False,65.0000000000003,6036.607460937568,5572.822806106038,11609.430267043606,11.891663665018696,11.322993742080511,23.214657407099207,199.68012168357922,222.89477909067844,-157.89477909067813,39769.5993623013,0.0016344142521489819,-0.003970238112087972,191.99458885025854,4929.5,33084.5998,1755.4995623012933,ID1,160.0,5.8256078048182545,0.17351467386676056,4.066783422545376,0.011609430267043606,0.05804715133521804,29.544559200746576,0.0,0.0,0.0,65.0000000000003,6036.161191406352,5572.984209159058,11609.14540056541,17.837495497528046,16.984490613120766,34.82198611064881,199.6742256553688,234.4962117660176,-169.49621176601732,39772.349143451946,0.0016343012519968736,-0.00426165955535274,201.99265637124049,4929.5,33084.5998,1758.24934345194,ID1,160.0,5.819661707227381,0.17368451080014088,4.066683633818063,0.011609145400565409,0.05804572700282705,29.544540931119855,0.0,0.0,0.0
